x,y,z,yaw,pitch,roll
0.20,-0.01,1.30,-119.84,17.40,-9.50
0.20,-0.01,1.30,-155.84,-13.60,0.50
0.20,-0.01,1.30,60.16,-6.60,10.50
0.20,-0.01,1.30,-155.84,-13.60,-14.50
0.20,-0.01,1.30,-47.84,-13.60,-9.50
0.20,-0.01,1.30,24.16,-13.60,-9.50
0.20,-0.01,1.30,168.16,17.40,10.50
0.20,-0.01,1.30,24.16,10.40,5.50
0.20,-0.01,1.30,-119.84,17.40,0.50
0.20,-0.01,1.30,-11.84,3.40,10.50
0.20,-0.01,1.30,-155.84,3.40,-14.50
0.20,-0.01,1.30,-47.84,-6.60,-14.50
0.20,-0.01,1.30,-83.84,-6.60,-14.50
0.20,-0.01,1.30,132.16,17.40,0.50
0.20,-0.01,1.30,-119.84,-6.60,-14.50
0.20,-0.01,1.30,-155.84,3.40,0.50
0.20,-0.01,1.30,-119.84,3.40,10.50
0.20,-0.01,1.30,60.16,10.40,5.50
0.20,-0.01,1.30,-119.84,-13.60,0.50
0.20,-0.01,1.30,132.16,-6.60,-14.50
0.20,-0.01,1.30,60.16,-13.60,5.50
0.20,-0.01,1.30,24.16,-6.60,-14.50
0.20,-0.01,1.30,-119.84,3.40,-9.50
0.20,-0.01,1.30,-47.84,17.40,-4.50
0.20,-0.01,1.30,96.16,-13.60,-9.50
0.20,-0.01,1.30,96.16,10.40,-9.50
0.20,-0.01,1.30,-83.84,-13.60,-14.50
0.20,-0.01,1.30,-11.84,17.40,5.50
0.20,-0.01,1.30,-119.84,3.40,-4.50
0.20,-0.01,1.30,-119.84,-13.60,-4.50
0.20,-0.01,1.30,-83.84,3.40,10.50
0.20,-0.01,1.30,-11.84,10.40,-4.50
0.20,-0.01,1.30,-83.84,17.40,10.50
0.20,-0.01,1.30,-119.84,3.40,5.50
0.20,-0.01,1.30,-11.84,3.40,0.50
0.20,-0.01,1.30,-155.84,10.40,-4.50
0.20,-0.01,1.30,96.16,-13.60,-14.50
0.20,-0.01,1.30,60.16,-6.60,-14.50
0.20,-0.01,1.30,-47.84,-6.60,10.50
0.20,-0.01,1.30,132.16,-6.60,10.50
0.20,-0.01,1.30,96.16,17.40,-14.50
0.20,-0.01,1.30,60.16,10.40,-14.50
0.20,-0.01,1.30,168.16,-13.60,0.50
0.20,-0.01,1.30,60.16,3.40,5.50
0.20,-0.01,1.30,-47.84,-13.60,-4.50
0.20,-0.01,1.30,-47.84,3.40,-4.50
0.20,-0.01,1.30,-11.84,-13.60,0.50
0.20,-0.01,1.30,-155.84,3.40,-9.50
0.20,-0.01,1.30,-83.84,10.40,0.50
0.20,-0.01,1.30,60.16,17.40,-4.50
0.20,-0.01,1.30,24.16,-13.60,10.50
0.20,-0.01,1.30,-11.84,17.40,10.50
0.20,-0.01,1.30,96.16,3.40,5.50
0.20,-0.01,1.30,132.16,10.40,-9.50
0.20,-0.01,1.30,24.16,-13.60,5.50
0.20,-0.01,1.30,24.16,17.40,-4.50
0.20,-0.01,1.30,-11.84,-13.60,5.50
0.20,-0.01,1.30,-11.84,-6.60,5.50
0.20,-0.01,1.30,-155.84,10.40,10.50
0.20,-0.01,1.30,-155.84,10.40,-9.50
0.20,-0.01,1.30,-11.84,17.40,-9.50
0.20,-0.01,1.30,96.16,3.40,0.50
0.20,-0.01,1.30,60.16,3.40,-9.50
0.20,-0.01,1.30,24.16,10.40,0.50
0.20,-0.01,1.30,-119.84,-6.60,10.50
0.20,-0.01,1.30,-47.84,3.40,-14.50
0.20,-0.01,1.30,24.16,17.40,10.50
0.20,-0.01,1.30,-155.84,17.40,-4.50
0.20,-0.01,1.30,96.16,17.40,-4.50
0.20,-0.01,1.30,96.16,-6.60,0.50
0.20,-0.01,1.30,96.16,17.40,-9.50
0.20,-0.01,1.30,24.16,3.40,5.50
0.20,-0.01,1.30,-119.84,10.40,-14.50
0.20,-0.01,1.30,-155.84,3.40,-4.50
0.20,-0.01,1.30,-47.84,-13.60,0.50
0.20,-0.01,1.30,132.16,17.40,10.50
0.20,-0.01,1.30,-155.84,17.40,-9.50
0.20,-0.01,1.30,-47.84,10.40,-9.50
0.20,-0.01,1.30,-119.84,-6.60,-4.50
0.20,-0.01,1.30,60.16,-13.60,-14.50
0.20,-0.01,1.30,-119.84,17.40,10.50
0.20,-0.01,1.30,96.16,17.40,5.50
0.20,-0.01,1.30,24.16,10.40,-4.50
0.20,-0.01,1.30,132.16,17.40,-9.50
0.20,-0.01,1.30,24.16,17.40,0.50
0.20,-0.01,1.30,132.16,-6.60,-9.50
0.20,-0.01,1.30,-83.84,-6.60,-4.50
0.20,-0.01,1.30,168.16,-6.60,0.50
0.20,-0.01,1.30,-155.84,17.40,0.50
0.20,-0.01,1.30,-47.84,17.40,-14.50
0.20,-0.01,1.30,60.16,-6.60,5.50
0.20,-0.01,1.30,-119.84,10.40,10.50
0.20,-0.01,1.30,-47.84,17.40,10.50
0.20,-0.01,1.30,60.16,3.40,10.50
0.20,-0.01,1.30,-83.84,10.40,10.50
0.20,-0.01,1.30,96.16,-6.60,-14.50
0.20,-0.01,1.30,-83.84,17.40,-4.50
0.20,-0.01,1.30,24.16,3.40,10.50
0.20,-0.01,1.30,-155.84,-6.60,-9.50
0.20,-0.01,1.30,-11.84,-13.60,-4.50
0.20,-0.01,1.30,-83.84,-6.60,10.50
0.20,-0.01,1.30,168.16,-13.60,-9.50
0.20,-0.01,1.30,-47.84,-13.60,-14.50
0.20,-0.01,1.30,24.16,10.40,-14.50
0.20,-0.01,1.30,-11.84,-6.60,0.50
0.20,-0.01,1.30,60.16,10.40,10.50
0.20,-0.01,1.30,-11.84,-13.60,10.50
0.20,-0.01,1.30,60.16,-6.60,0.50
0.20,-0.01,1.30,96.16,-6.60,-9.50
-0.10,-0.01,1.00,147.48,-7.51,-3.30
-0.10,-0.01,1.00,-140.52,16.49,-13.30
-0.10,-0.01,1.00,147.48,-7.51,-8.30
-0.10,-0.01,1.00,3.48,16.49,6.70
-0.10,-0.01,1.00,3.48,-7.51,-13.30
-0.10,-0.01,1.00,-140.52,2.49,-13.30
-0.10,-0.01,1.00,39.48,-14.51,-13.30
-0.10,-0.01,1.00,-140.52,-14.51,-3.30
-0.10,-0.01,1.00,-32.52,-7.51,6.70
-0.10,-0.01,1.00,-104.52,16.49,1.70
-0.10,-0.01,1.00,147.48,9.49,-13.30
-0.10,-0.01,1.00,75.48,9.49,-3.30
-0.10,-0.01,1.00,-68.52,16.49,11.70
-0.10,-0.01,1.00,111.48,-7.51,1.70
-0.10,-0.01,1.00,-68.52,16.49,1.70
-0.10,-0.01,1.00,-68.52,-14.51,-13.30
-0.10,-0.01,1.00,39.48,2.49,-8.30
-0.10,-0.01,1.00,39.48,9.49,11.70
-0.10,-0.01,1.00,-32.52,-7.51,-13.30
-0.10,-0.01,1.00,75.48,16.49,1.70
-0.10,-0.01,1.00,-104.52,2.49,6.70
-0.10,-0.01,1.00,-104.52,-7.51,6.70
-0.10,-0.01,1.00,147.48,-14.51,11.70
-0.10,-0.01,1.00,111.48,16.49,-8.30
-0.10,-0.01,1.00,39.48,2.49,1.70
-0.10,-0.01,1.00,-176.52,-7.51,-13.30
-0.10,-0.01,1.00,39.48,-7.51,1.70
-0.10,-0.01,1.00,-176.52,-14.51,-3.30
-0.10,-0.01,1.00,39.48,-14.51,6.70
-0.10,-0.01,1.00,-68.52,9.49,11.70
-0.10,-0.01,1.00,-32.52,2.49,-13.30
-0.10,-0.01,1.00,-32.52,2.49,1.70
-0.10,-0.01,1.00,3.48,2.49,11.70
-0.10,-0.01,1.00,-104.52,9.49,-3.30
-0.10,-0.01,1.00,-32.52,9.49,11.70
-0.10,-0.01,1.00,-176.52,9.49,6.70
-0.10,-0.01,1.00,147.48,9.49,1.70
-0.10,-0.01,1.00,39.48,16.49,6.70
-0.10,-0.01,1.00,3.48,-7.51,1.70
-0.10,-0.01,1.00,-176.52,-14.51,-13.30
-0.10,-0.01,1.00,-140.52,9.49,11.70
-0.10,-0.01,1.00,-140.52,-14.51,1.70
-0.10,-0.01,1.00,39.48,16.49,-8.30
-0.10,-0.01,1.00,-176.52,-7.51,11.70
-0.10,-0.01,1.00,-68.52,16.49,6.70
-0.10,-0.01,1.00,-140.52,-7.51,-13.30
-0.10,-0.01,1.00,3.48,-7.51,6.70
-0.10,-0.01,1.00,3.48,9.49,6.70
-0.10,-0.01,1.00,-104.52,-7.51,-8.30
-0.10,-0.01,1.00,111.48,2.49,1.70
-0.10,-0.01,1.00,3.48,16.49,11.70
-0.10,-0.01,1.00,-176.52,16.49,6.70
-0.10,-0.01,1.00,-104.52,-14.51,6.70
-0.10,-0.01,1.00,75.48,-14.51,11.70
-0.10,-0.01,1.00,-104.52,9.49,-13.30
-0.10,-0.01,1.00,-68.52,9.49,6.70
-0.10,-0.01,1.00,-176.52,16.49,-13.30
-0.10,-0.01,1.00,111.48,-14.51,-13.30
-0.10,-0.01,1.00,-32.52,9.49,-3.30
-0.10,-0.01,1.00,111.48,9.49,-13.30
-0.10,-0.01,1.00,75.48,16.49,-13.30
-0.10,-0.01,1.00,147.48,-14.51,1.70
-0.10,-0.01,1.00,147.48,-14.51,6.70
-0.10,-0.01,1.00,-140.52,-14.51,6.70
-0.10,-0.01,1.00,-104.52,2.49,-13.30
-0.10,-0.01,1.00,-176.52,2.49,-3.30
-0.10,-0.01,1.00,-68.52,16.49,-3.30
-0.10,-0.01,1.00,-176.52,16.49,-8.30
-0.10,-0.01,1.00,147.48,2.49,6.70
-0.10,-0.01,1.00,39.48,16.49,-3.30
-0.10,-0.01,1.00,75.48,16.49,-3.30
-0.10,-0.01,1.00,147.48,-7.51,6.70
-0.10,-0.01,1.00,-32.52,9.49,1.70
-0.10,-0.01,1.00,-68.52,-14.51,11.70
-0.10,-0.01,1.00,39.48,9.49,1.70
-0.10,-0.01,1.00,75.48,2.49,-8.30
-0.10,-0.01,1.00,111.48,-14.51,6.70
-0.10,-0.01,1.00,111.48,-7.51,-13.30
-0.10,-0.01,1.00,-140.52,2.49,-8.30
-0.10,-0.01,1.00,75.48,-7.51,1.70
-0.10,-0.01,1.00,-104.52,16.49,11.70
-0.10,-0.01,1.00,-32.52,16.49,-13.30
-0.10,-0.01,1.00,75.48,9.49,-13.30
-0.10,-0.01,1.00,-176.52,2.49,-13.30
-0.10,-0.01,1.00,-140.52,2.49,-3.30
-0.10,-0.01,1.00,-140.52,2.49,11.70
-0.10,-0.01,1.00,-140.52,-14.51,-8.30
-0.10,-0.01,1.00,-32.52,-7.51,-3.30
-0.10,-0.01,1.00,-68.52,16.49,-8.30
-0.10,-0.01,1.00,3.48,-7.51,-8.30
-0.10,-0.01,1.00,-104.52,-14.51,-13.30
-0.10,-0.01,1.00,3.48,9.49,-8.30
-0.10,-0.01,1.00,-140.52,-7.51,-3.30
-0.10,-0.01,1.00,-104.52,2.49,1.70
-0.10,-0.01,1.00,-104.52,2.49,-8.30
-0.10,-0.01,1.00,-32.52,-14.51,1.70
-0.10,-0.01,1.00,75.48,-7.51,-8.30
-0.10,-0.01,1.00,111.48,-14.51,1.70
-0.10,-0.01,1.00,3.48,2.49,6.70
-0.10,-0.01,1.00,-32.52,16.49,-8.30
-0.10,-0.01,1.00,3.48,16.49,-3.30
-0.10,-0.01,1.00,-32.52,9.49,-8.30
-0.10,-0.01,1.00,-68.52,2.49,11.70
-0.10,-0.01,1.00,-68.52,-7.51,6.70
-0.10,-0.01,1.00,75.48,2.49,-13.30
-0.10,-0.01,1.00,-68.52,9.49,-8.30
-0.10,-0.01,1.00,39.48,-14.51,1.70
-0.10,-0.01,1.00,3.48,2.49,-3.30
-0.10,-0.01,1.00,-68.52,-14.51,6.70
-0.10,-0.01,1.00,-176.52,9.49,1.70
-0.10,-0.01,1.00,-104.52,2.49,-3.30
-0.10,-0.01,1.00,-176.52,-14.51,6.70
-0.10,-0.01,1.00,111.48,9.49,1.70
-0.10,-0.01,1.00,111.48,-7.51,11.70
-0.10,-0.01,1.00,-176.52,2.49,-8.30
-0.10,-0.01,1.00,-32.52,-7.51,1.70
-0.10,-0.01,1.00,-176.52,-14.51,1.70
-0.10,-0.01,1.00,-68.52,2.49,-13.30
-0.10,-0.01,1.00,75.48,16.49,6.70
-0.10,-0.01,1.00,39.48,16.49,-13.30
-0.10,-0.01,1.00,-104.52,16.49,-8.30
-0.10,-0.01,1.00,-140.52,-7.51,-8.30
-0.10,-0.01,1.00,3.48,16.49,-13.30
-0.10,-0.01,1.00,39.48,9.49,-3.30
-0.10,-0.01,1.00,3.48,-14.51,-13.30
-0.10,-0.01,1.00,-176.52,-14.51,11.70
-0.10,-0.01,1.00,111.48,-14.51,11.70
-0.10,-0.01,1.00,39.48,2.49,11.70
-0.10,-0.01,1.00,-104.52,9.49,6.70
-0.10,-0.01,1.00,147.48,2.49,1.70
-0.10,-0.01,1.00,39.48,16.49,1.70
-0.10,-0.01,1.00,-176.52,-14.51,-8.30
-0.10,-0.01,1.00,147.48,-14.51,-3.30
-0.10,-0.01,1.00,3.48,9.49,-13.30
-0.10,-0.01,1.00,3.48,16.49,-8.30
-0.10,-0.01,1.00,111.48,9.49,-8.30
-0.10,-0.01,1.00,75.48,9.49,-8.30
-0.10,-0.01,1.00,-32.52,-7.51,11.70
-0.10,-0.01,1.00,147.48,9.49,-8.30
-0.10,-0.01,1.00,-68.52,16.49,-13.30
-0.10,-0.01,1.00,75.48,2.49,1.70
-0.10,-0.01,1.00,-140.52,9.49,-13.30
-0.10,-0.01,1.00,-176.52,-7.51,-3.30
-0.10,-0.01,1.00,-32.52,-14.51,11.70
-0.10,-0.01,1.00,-140.52,2.49,1.70
-0.10,-0.01,1.00,75.48,-14.51,-3.30
-0.10,-0.01,1.00,75.48,-7.51,11.70
-0.10,-0.01,1.00,-68.52,2.49,1.70
-0.10,-0.01,1.00,-32.52,9.49,-13.30
-0.10,-0.01,1.00,-140.52,16.49,-3.30
-0.10,-0.01,1.00,111.48,9.49,11.70
-0.10,-0.01,1.00,-32.52,-14.51,-3.30
-0.10,-0.01,1.00,39.48,-14.51,11.70
-0.10,-0.01,1.00,3.48,-7.51,11.70
-0.10,-0.01,1.00,111.48,2.49,6.70
-0.10,-0.01,1.00,-104.52,-14.51,-8.30
-0.10,-0.01,1.00,-32.52,2.49,-3.30
-0.10,-0.01,1.00,147.48,2.49,-13.30
-0.10,-0.01,1.00,147.48,-14.51,-8.30
-0.10,-0.01,1.00,147.48,9.49,6.70
-0.10,-0.01,1.00,39.48,-7.51,6.70
-0.10,-0.01,1.00,39.48,16.49,11.70
-0.10,-0.01,1.00,-68.52,-7.51,11.70
-0.10,-0.01,1.00,39.48,-7.51,-3.30
-0.10,-0.01,1.00,111.48,-14.51,-3.30
-0.10,-0.01,1.00,-176.52,-7.51,6.70
-0.10,-0.01,1.00,75.48,-14.51,6.70
-0.10,-0.01,1.00,3.48,-14.51,-8.30
-0.10,-0.01,1.00,147.48,16.49,11.70
-0.10,-0.01,1.00,111.48,16.49,-3.30
-0.10,-0.01,1.00,111.48,-14.51,-8.30
-0.10,-0.01,1.00,111.48,16.49,11.70
-0.10,-0.01,1.00,39.48,9.49,-8.30
-0.10,-0.01,1.00,-68.52,2.49,6.70
-0.10,-0.01,1.00,-68.52,-7.51,-8.30
-0.10,-0.01,1.00,-104.52,-7.51,-13.30
-0.10,-0.01,1.00,147.48,16.49,-8.30
-0.10,-0.01,1.00,147.48,2.49,-8.30
-0.10,-0.01,1.00,-68.52,9.49,-3.30
-0.10,-0.01,1.00,-176.52,16.49,-3.30
-0.10,-0.01,1.00,-140.52,16.49,-8.30
-0.10,-0.01,1.00,-32.52,2.49,6.70
-0.10,-0.01,1.00,39.48,-7.51,11.70
-0.10,-0.01,1.00,-68.52,-14.51,-3.30
-0.10,-0.01,1.00,147.48,2.49,-3.30
-0.10,-0.01,1.00,39.48,9.49,6.70
-0.10,-0.01,1.00,147.48,-7.51,1.70
-0.10,-0.01,1.00,39.48,2.49,6.70
-0.10,-0.01,1.00,147.48,-7.51,-13.30
-0.10,-0.01,1.00,-104.52,9.49,-8.30
-0.10,-0.01,1.00,111.48,-7.51,-8.30
-0.10,-0.01,1.00,-104.52,-7.51,11.70
-0.10,-0.01,1.00,-32.52,-14.51,-13.30
-0.10,-0.01,1.00,75.48,9.49,1.70
-0.10,-0.01,1.00,111.48,2.49,-13.30
-0.10,-0.01,1.00,-68.52,2.49,-8.30
-0.10,-0.01,1.00,-104.52,16.49,-3.30
-0.10,-0.01,1.00,75.48,2.49,6.70
-0.10,-0.01,1.00,3.48,2.49,-13.30
-0.10,-0.01,1.00,147.48,16.49,-3.30
1.10,-0.01,0.90,66.82,16.99,3.49
1.10,-0.01,0.90,-41.18,-14.01,13.49
1.10,-0.01,0.90,-77.18,9.99,13.49
1.10,-0.01,0.90,102.82,-14.01,-1.51
1.10,-0.01,0.90,-149.18,2.99,-11.51
1.10,-0.01,0.90,-77.18,-14.01,3.49
1.10,-0.01,0.90,-149.18,-14.01,-6.51
1.10,-0.01,0.90,138.82,9.99,-11.51
1.10,-0.01,0.90,-149.18,2.99,-6.51
1.10,-0.01,0.90,102.82,-7.01,-11.51
1.10,-0.01,0.90,30.82,16.99,-6.51
1.10,-0.01,0.90,-5.18,-14.01,-6.51
1.10,-0.01,0.90,-41.18,-7.01,-1.51
1.10,-0.01,0.90,30.82,16.99,8.49
1.10,-0.01,0.90,-149.18,9.99,8.49
1.10,-0.01,0.90,138.82,16.99,-6.51
1.10,-0.01,0.90,66.82,16.99,-1.51
1.10,-0.01,0.90,-77.18,16.99,13.49
1.10,-0.01,0.90,-113.18,-7.01,3.49
1.10,-0.01,0.90,-77.18,9.99,-6.51
1.10,-0.01,0.90,-77.18,-14.01,13.49
1.10,-0.01,0.90,-41.18,16.99,-1.51
1.10,-0.01,0.90,102.82,-14.01,8.49
1.10,-0.01,0.90,-149.18,-14.01,8.49
1.10,-0.01,0.90,66.82,2.99,8.49
1.10,-0.01,0.90,-149.18,2.99,3.49
1.10,-0.01,0.90,-113.18,-14.01,8.49
1.10,-0.01,0.90,30.82,9.99,-6.51
1.10,-0.01,0.90,-5.18,2.99,3.49
1.10,-0.01,0.90,174.82,2.99,-6.51
1.10,-0.01,0.90,-5.18,9.99,13.49
1.10,-0.01,0.90,174.82,-14.01,3.49
1.10,-0.01,0.90,66.82,16.99,8.49
1.10,-0.01,0.90,-41.18,2.99,8.49
1.10,-0.01,0.90,-113.18,2.99,-6.51
1.10,-0.01,0.90,102.82,2.99,8.49
1.10,-0.01,0.90,102.82,-7.01,-6.51
1.10,-0.01,0.90,174.82,-14.01,13.49
1.10,-0.01,0.90,102.82,2.99,13.49
1.10,-0.01,0.90,66.82,-14.01,8.49
1.10,-0.01,0.90,102.82,-14.01,-6.51
1.10,-0.01,0.90,66.82,-7.01,-6.51
1.10,-0.01,0.90,-113.18,9.99,-6.51
1.10,-0.01,0.90,-113.18,-14.01,13.49
1.10,-0.01,0.90,-77.18,-14.01,8.49
1.10,-0.01,0.90,-5.18,-7.01,-6.51
1.10,-0.01,0.90,-113.18,-7.01,-6.51
1.10,-0.01,0.90,-5.18,9.99,-1.51
1.10,-0.01,0.90,138.82,2.99,3.49
1.10,-0.01,0.90,174.82,-14.01,-1.51
1.10,-0.01,0.90,102.82,2.99,-6.51
1.10,-0.01,0.90,66.82,9.99,8.49
1.10,-0.01,0.90,-77.18,16.99,8.49
1.10,-0.01,0.90,102.82,9.99,-1.51
1.10,-0.01,0.90,102.82,16.99,3.49
1.10,-0.01,0.90,138.82,2.99,-11.51
1.10,-0.01,0.90,-77.18,-14.01,-11.51
1.10,-0.01,0.90,-77.18,16.99,3.49
1.10,-0.01,0.90,-41.18,-7.01,8.49
1.10,-0.01,0.90,102.82,-7.01,8.49
1.10,-0.01,0.90,66.82,-7.01,-11.51
1.10,-0.01,0.90,30.82,-14.01,-6.51
1.10,-0.01,0.90,174.82,9.99,13.49
1.10,-0.01,0.90,174.82,16.99,-6.51
1.10,-0.01,0.90,174.82,2.99,13.49
1.10,-0.01,0.90,138.82,-14.01,8.49
1.10,-0.01,0.90,30.82,2.99,13.49
1.10,-0.01,0.90,66.82,2.99,13.49
1.10,-0.01,0.90,66.82,-14.01,-11.51
1.10,-0.01,0.90,30.82,2.99,-1.51
1.10,-0.01,0.90,-77.18,9.99,3.49
1.10,-0.01,0.90,30.82,2.99,-11.51
1.10,-0.01,0.90,-149.18,-7.01,13.49
1.10,-0.01,0.90,102.82,9.99,-11.51
1.10,-0.01,0.90,174.82,16.99,13.49
1.10,-0.01,0.90,102.82,16.99,-6.51
1.10,-0.01,0.90,102.82,16.99,13.49
1.10,-0.01,0.90,-77.18,-14.01,-1.51
1.10,-0.01,0.90,30.82,-14.01,8.49
1.10,-0.01,0.90,138.82,-14.01,-11.51
1.10,-0.01,0.90,66.82,2.99,-6.51
1.10,-0.01,0.90,-77.18,16.99,-1.51
1.10,-0.01,0.90,138.82,9.99,13.49
1.10,-0.01,0.90,174.82,2.99,-11.51
1.10,-0.01,0.90,102.82,-14.01,-11.51
1.10,-0.01,0.90,66.82,-14.01,3.49
1.10,-0.01,0.90,138.82,16.99,-11.51
1.10,-0.01,0.90,174.82,-7.01,3.49
1.10,-0.01,0.90,66.82,9.99,-1.51
1.10,-0.01,0.90,174.82,-14.01,-11.51
1.10,-0.01,0.90,30.82,2.99,3.49
1.10,-0.01,0.90,-41.18,9.99,-6.51
1.10,-0.01,0.90,-41.18,-7.01,13.49
1.10,-0.01,0.90,-41.18,-14.01,8.49
1.10,-0.01,0.90,102.82,16.99,8.49
1.10,-0.01,0.90,-113.18,16.99,8.49
1.10,-0.01,0.90,-149.18,-7.01,-11.51
1.10,-0.01,0.90,30.82,9.99,-1.51
1.10,-0.01,0.90,-77.18,2.99,-11.51
1.10,-0.01,0.90,-113.18,-14.01,3.49
1.10,-0.01,0.90,174.82,16.99,-11.51
1.10,-0.01,0.90,174.82,-14.01,8.49
1.10,-0.01,0.90,66.82,2.99,3.49
1.10,-0.01,0.90,30.82,-14.01,-1.51
1.10,-0.01,0.90,-77.18,9.99,-11.51
1.10,-0.01,0.90,-113.18,16.99,-1.51
1.10,-0.01,0.90,-5.18,-14.01,3.49
1.10,-0.01,0.90,-77.18,-14.01,-6.51
1.10,-0.01,0.90,-77.18,2.99,8.49
1.10,-0.01,0.90,138.82,2.99,-1.51
1.10,-0.01,0.90,-41.18,9.99,-1.51
1.10,-0.01,0.90,66.82,9.99,-6.51
1.10,-0.01,0.90,174.82,2.99,8.49
1.10,-0.01,0.90,-77.18,9.99,-1.51
1.10,-0.01,0.90,-149.18,16.99,-11.51
1.10,-0.01,0.90,-5.18,9.99,8.49
1.10,-0.01,0.90,-113.18,-14.01,-6.51
1.10,-0.01,0.90,-41.18,9.99,13.49
1.10,-0.01,0.90,174.82,16.99,8.49
1.10,-0.01,0.90,-113.18,-14.01,-11.51
1.10,-0.01,0.90,138.82,16.99,-1.51
1.10,-0.01,0.90,102.82,-7.01,3.49
1.10,-0.01,0.90,-41.18,16.99,8.49
1.10,-0.01,0.90,138.82,2.99,-6.51
1.10,-0.01,0.90,102.82,2.99,3.49
1.10,-0.01,0.90,138.82,9.99,8.49
1.10,-0.01,0.90,-149.18,9.99,-1.51
1.10,-0.01,0.90,-5.18,-14.01,-1.51
1.10,-0.01,0.90,-41.18,-7.01,-11.51
1.10,-0.01,0.90,-113.18,16.99,-11.51
1.10,-0.01,0.90,30.82,9.99,13.49
1.10,-0.01,0.90,102.82,16.99,-11.51
1.10,-0.01,0.90,-77.18,9.99,8.49
1.10,-0.01,0.90,-5.18,16.99,-1.51
1.10,-0.01,0.90,-149.18,-14.01,3.49
1.10,-0.01,0.90,66.82,-7.01,3.49
1.10,-0.01,0.90,138.82,16.99,3.49
1.10,-0.01,0.90,-113.18,16.99,13.49
1.10,-0.01,0.90,-5.18,16.99,-11.51
1.10,-0.01,0.90,138.82,-7.01,-1.51
1.10,-0.01,0.90,66.82,9.99,3.49
1.10,-0.01,0.90,-5.18,9.99,-11.51
1.10,-0.01,0.90,66.82,-14.01,-1.51
1.10,-0.01,0.90,174.82,16.99,3.49
1.10,-0.01,0.90,-41.18,-7.01,3.49
1.10,-0.01,0.90,138.82,-14.01,3.49
1.10,-0.01,0.90,-5.18,2.99,-11.51
1.10,-0.01,0.90,-149.18,9.99,-6.51
1.10,-0.01,0.90,30.82,-14.01,3.49
1.10,-0.01,0.90,-5.18,16.99,13.49
1.10,-0.01,0.90,174.82,-7.01,-11.51
1.10,-0.01,0.90,-5.18,9.99,3.49
1.10,-0.01,0.90,30.82,16.99,-11.51
1.10,-0.01,0.90,-5.18,16.99,8.49
1.10,-0.01,0.90,66.82,2.99,-1.51
1.10,-0.01,0.90,-113.18,16.99,3.49
1.10,-0.01,0.90,-41.18,-14.01,-6.51
1.10,-0.01,0.90,-41.18,16.99,-6.51
1.10,-0.01,0.90,30.82,-7.01,8.49
1.10,-0.01,0.90,-41.18,16.99,-11.51
1.10,-0.01,0.90,-149.18,-7.01,-1.51
1.10,-0.01,0.90,-113.18,-14.01,-1.51
1.10,-0.01,0.90,-149.18,16.99,3.49
1.10,-0.01,0.90,138.82,9.99,-6.51
1.10,-0.01,0.90,-149.18,9.99,3.49
1.10,-0.01,0.90,66.82,2.99,-11.51
1.10,-0.01,0.90,-77.18,2.99,-6.51
1.10,-0.01,0.90,-41.18,9.99,8.49
1.10,-0.01,0.90,-77.18,-7.01,3.49
1.10,-0.01,0.90,-149.18,2.99,8.49
1.10,-0.01,0.90,66.82,16.99,13.49
1.10,-0.01,0.90,-149.18,16.99,-1.51
1.10,-0.01,0.90,-113.18,2.99,8.49
1.10,-0.01,0.90,66.82,-7.01,13.49
1.10,-0.01,0.90,174.82,-7.01,-6.51
1.10,-0.01,0.90,-77.18,2.99,13.49
1.10,-0.01,0.90,30.82,-14.01,-11.51
1.10,-0.01,0.90,-113.18,9.99,-1.51
1.10,-0.01,0.90,138.82,-14.01,-1.51
1.10,-0.01,0.90,66.82,-14.01,-6.51
1.10,-0.01,0.90,-77.18,-7.01,8.49
1.10,-0.01,0.90,138.82,-7.01,13.49
1.10,-0.01,0.90,-149.18,-14.01,-11.51
1.10,-0.01,0.90,-149.18,-7.01,-6.51
1.10,-0.01,0.90,-149.18,-7.01,3.49
1.10,-0.01,0.90,-113.18,9.99,13.49
1.10,-0.01,0.90,102.82,16.99,-1.51
1.10,-0.01,0.90,-41.18,2.99,-6.51
1.10,-0.01,0.90,102.82,-14.01,3.49
1.10,-0.01,0.90,-5.18,2.99,13.49
1.10,-0.01,0.90,66.82,9.99,-11.51
1.10,-0.01,0.90,30.82,2.99,-6.51
1.10,-0.01,0.90,138.82,-7.01,-11.51
1.10,-0.01,0.90,-149.18,16.99,8.49
1.10,-0.01,0.90,-5.18,9.99,-6.51
1.10,-0.01,0.90,-5.18,-7.01,8.49
1.10,-0.01,0.90,174.82,9.99,-6.51
1.10,-0.01,0.90,-149.18,-14.01,-1.51
1.10,-0.01,0.90,-149.18,2.99,13.49
1.10,-0.01,0.90,-77.18,16.99,-11.51
0.70,-0.01,1.10,-110.37,-19.87,-4.28
0.70,-0.01,1.10,141.63,11.13,-4.28
0.70,-0.01,1.10,-38.37,4.13,-4.28
0.70,-0.01,1.10,-2.37,-5.87,-14.28
0.70,-0.01,1.10,105.63,4.13,0.72
0.70,-0.01,1.10,141.63,-5.87,-9.28
0.70,-0.01,1.10,-146.37,-12.87,5.72
0.70,-0.01,1.10,69.63,-12.87,10.72
0.70,-0.01,1.10,-146.37,11.13,10.72
0.70,-0.01,1.10,-110.37,-19.87,0.72
0.70,-0.01,1.10,-110.37,18.13,10.72
0.70,-0.01,1.10,-146.37,4.13,0.72
